id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,quartier
2025-1075531,2025-01-13,1,Vente,48000.0,890.0,,AV JOSEPH GASQUET,4030,83100.0,83137,Toulon,83,,,83137000AX0608,,,26.0,22.4,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,5.966796,43.125,Toulon - Haute ville
2025-1075535,2025-01-07,1,Vente,60000.0,26.0,A,AV SAINT ROCH,6535,83000.0,83137,Toulon,83,,,83137000CY0263,,,45.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.921433,43.129324,Toulon - Haute ville
2025-1075535,2025-01-07,1,Vente,60000.0,26.0,A,AV SAINT ROCH,6535,83000.0,83137,Toulon,83,,,83137000CY0263,,,44.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.921433,43.129324,Toulon - Haute ville
2025-1075535,2025-01-07,1,Vente,60000.0,26.0,A,AV SAINT ROCH,6535,83000.0,83137,Toulon,83,,,83137000CY0263,,,43.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.921433,43.129324,Toulon - Haute ville
2025-1075545,2025-01-06,1,Vente,280000.0,91.0,,AV ANDRE AMPERE,0290,83100.0,83137,Toulon,83,,,83137000AT0579,,,1.0,68.43,,,,,,,,,1,2.0,Appartement,70.0,3.0,,,,,,5.964697,43.129229,Toulon - Haute ville
2025-1075545,2025-01-06,1,Vente,280000.0,91.0,,AV ANDRE AMPERE,0290,83100.0,83137,Toulon,83,,,83137000AT0579,,,4.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.964697,43.129229,Toulon - Haute ville
2025-1075552,2025-01-13,1,Vente,115000.0,14.0,,BD DU 11 NOVEMBRE 1918,5455,83100.0,83137,Toulon,83,,,83137000CD0059,,,1.0,,53.0,57.03,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.946791,43.121586,Toulon - Haute ville
2025-1075552,2025-01-13,1,Vente,115000.0,14.0,,BD DU 11 NOVEMBRE 1918,5455,83100.0,83137,Toulon,83,,,83137000CD0059,,,1.0,,53.0,57.03,,,,,,,2,2.0,Appartement,53.0,3.0,,,,,,5.946791,43.121586,Toulon - Haute ville
2025-1075553,2025-01-07,1,Vente,85000.0,199.0,,AV VERT COTEAU,7125,83000.0,83137,Toulon,83,,,83137000AR0505,,,146.0,43.61,26.0,,,,,,,,2,2.0,Appartement,44.0,2.0,,,,,,5.943632,43.125805,Toulon - Haute ville
2025-1075553,2025-01-07,1,Vente,85000.0,199.0,,AV VERT COTEAU,7125,83000.0,83137,Toulon,83,,,83137000AR0505,,,146.0,43.61,26.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.943632,43.125805,Toulon - Haute ville
2025-1075561,2025-01-02,1,Vente,181650.0,9006.0,,PRIMEROSES,A332,83200.0,83137,Toulon,83,,,83137000DI0324,,,604.0,,620.0,70.23,,,,,,,2,2.0,Appartement,68.0,4.0,,,,,,5.911094,43.138627,Toulon - Ubc - Dardennes - Barbanne
2025-1075561,2025-01-02,1,Vente,181650.0,9006.0,,PRIMEROSES,A332,83200.0,83137,Toulon,83,,,83137000DI0324,,,604.0,,620.0,70.23,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.911094,43.138627,Toulon - Ubc - Dardennes - Barbanne
2025-1075568,2025-01-14,1,Vente,230000.0,229.0,,BD AMIRAL DE GRASSE,0220,83200.0,83137,Toulon,83,,,83137000AM0026,,,10.0,53.3,,,,,,,,,1,2.0,Appartement,27.0,1.0,,,,,,5.929942,43.137759,Toulon - Ubc - Dardennes - Barbanne
2025-1075569,2025-01-14,1,Vente,115000.0,134.0,,AV DU 15E CORPS,6075,83200.0,83137,Toulon,83,,,83137000CY0479,,,24.0,73.3,5.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.916229,43.128633,Toulon - Ubc - Dardennes - Barbanne
2025-1075569,2025-01-14,1,Vente,115000.0,134.0,,AV DU 15E CORPS,6075,83200.0,83137,Toulon,83,,,83137000CY0479,,,24.0,73.3,5.0,,,,,,,,2,2.0,Appartement,74.0,3.0,,,,,,5.916229,43.128633,Toulon - Ubc - Dardennes - Barbanne
2025-1075570,2025-01-16,1,Vente,186000.0,224.0,,AV EMILE VINCENT,2590,83000.0,83137,Toulon,83,,,83137000AN0373,,,214.0,,63.0,74.45,,,,,,,2,2.0,Appartement,75.0,4.0,,,,,,5.926691,43.131817,Toulon - Haute ville
2025-1075570,2025-01-16,1,Vente,186000.0,224.0,,AV EMILE VINCENT,2590,83000.0,83137,Toulon,83,,,83137000AN0373,,,214.0,,63.0,74.45,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.926691,43.131817,Toulon - Haute ville
2025-1075571,2025-01-22,1,Vente,99840.0,612.0,,AV DU MARECHAL FOCH,4820,83000.0,83137,Toulon,83,,,83137000CY0774,,,3.0,54.12,,,,,,,,,1,2.0,Appartement,57.0,2.0,,,,,,5.918434,43.128013,Toulon - Haute ville
2025-1075574,2025-01-20,1,Vente,116000.0,10.0,,RUE DANTON,2075,83000.0,83137,Toulon,83,,,83137000CI0183,,,20.0,56.87,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,5.941942,43.122282,Toulon - Haute ville
2025-1075574,2025-01-20,1,Vente,116000.0,10.0,,RUE DANTON,2075,83000.0,83137,Toulon,83,,,83137000CI0183,,,20.0,56.87,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941942,43.122282,Toulon - Haute ville
2025-1075575,2025-01-10,1,Vente,25000.0,9001.0,,L'ORION,A051,83200.0,83137,Toulon,83,,,83137000CY0530,,,58.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.915605,43.131125,Toulon - Ubc - Dardennes - Barbanne
2025-1075581,2025-01-20,1,Vente,90000.0,661.0,,CHE MON PARADIS,5280,83200.0,83137,Toulon,83,,,83137000DR0182,,,3.0,40.57,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,5.893512,43.13477,Toulon - Ubc - Dardennes - Barbanne
2025-1075584,2025-01-10,1,Vente,5000.0,105.0,,BD EUGENE PELLETAN,2725,83000.0,83137,Toulon,83,,,83137000BX0454,,,23.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.936735,43.107575,Toulon - Haute ville
2025-1075584,2025-01-10,1,Vente,5000.0,105.0,,BD EUGENE PELLETAN,2725,83000.0,83137,Toulon,83,,,83137000BX0454,,,23.0,,,,,,,,,,1,2.0,Appartement,53.0,2.0,,,,,,5.936735,43.107575,Toulon - Haute ville
2025-1075585,2025-01-08,1,Vente,160000.0,470.0,,CHE DE MONEIRET,5240,83200.0,83137,Toulon,83,,,83137000EH0478,,,21.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.892718,43.142267,Toulon - Ubc - Dardennes - Barbanne
2025-1075585,2025-01-08,1,Vente,160000.0,470.0,,CHE DE MONEIRET,5240,83200.0,83137,Toulon,83,,,83137000EH0478,,,51.0,45.77,,,,,,,,,1,2.0,Appartement,48.0,2.0,,,,,,5.892718,43.142267,Toulon - Ubc - Dardennes - Barbanne
2025-1075585,2025-01-08,1,Vente,160000.0,470.0,,CHE DE MONEIRET,5240,83200.0,83137,Toulon,83,,,83137000EH0478,,,51.0,45.77,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.892718,43.142267,Toulon - Ubc - Dardennes - Barbanne
2025-1075587,2025-01-23,1,Vente,160000.0,241.0,,CHE DE LA CALADE,1135,83000.0,83137,Toulon,83,,,83137000BN0119,,,57.0,,81.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.961695,43.112709,Toulon - Haute ville
2025-1075587,2025-01-23,1,Vente,160000.0,241.0,,CHE DE LA CALADE,1135,83000.0,83137,Toulon,83,,,83137000BN0119,,,57.0,,81.0,,,,,,,,2,2.0,Appartement,57.0,3.0,,,,,,5.961695,43.112709,Toulon - Haute ville
2025-1075590,2025-01-16,1,Vente,76500.0,17.0,,RUE DU MURIER,5360,83000.0,83137,Toulon,83,,,83137000CM0221,,,5.0,29.65,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,5.935215,43.120706,Toulon - Haute ville
2025-1075591,2025-01-10,1,Vente,215000.0,230.0,,BD FLAMENQ,2870,83200.0,83137,Toulon,83,,,83137000CZ0571,,,,,,,,,,,,,0,1.0,Maison,84.0,4.0,S,sols,,,152.0,5.914073,43.13342,Toulon - Ubc - Dardennes - Barbanne
2025-1075592,2025-01-13,1,Vente,263920.0,6.0,,RUE DUQUESNE,2445,83000.0,83137,Toulon,83,,,83137000BV0411,,,7.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.937093,43.108963,Toulon - Haute ville
2025-1075592,2025-01-13,1,Vente,263920.0,6.0,,RUE DUQUESNE,2445,83000.0,83137,Toulon,83,,,83137000BV0411,,,3.0,75.15,,,,,,,,,1,2.0,Appartement,75.0,4.0,,,,,,5.937093,43.108963,Toulon - Haute ville
2025-1075593,2025-01-13,1,Vente,149000.0,54.0,,AV BELLEGARDE,0790,83100.0,83137,Toulon,83,,,83137000AS0730,,,127.0,,64.0,65.25,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.961196,43.127218,Toulon - Haute ville
2025-1075593,2025-01-13,1,Vente,149000.0,54.0,,AV BELLEGARDE,0790,83100.0,83137,Toulon,83,,,83137000AS0730,,,127.0,,64.0,65.25,,,,,,,2,2.0,Appartement,66.0,3.0,,,,,,5.961196,43.127218,Toulon - Haute ville
2025-1075594,2025-01-09,1,Vente,95000.0,3.0,,RUE AUDIBERT ESCLANGON,0483,83200.0,83137,Toulon,83,,,83137000CY0092,,,1.0,42.75,8.0,,,,,,,,2,2.0,Appartement,55.0,3.0,,,,,,5.918605,43.13164,Toulon - Ubc - Dardennes - Barbanne
2025-1075594,2025-01-09,1,Vente,95000.0,3.0,,RUE AUDIBERT ESCLANGON,0483,83200.0,83137,Toulon,83,,,83137000CY0092,,,1.0,42.75,8.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.918605,43.13164,Toulon - Ubc - Dardennes - Barbanne
2025-1075594,2025-01-09,1,Vente,95000.0,3.0,,RUE AUDIBERT ESCLANGON,0483,83200.0,83137,Toulon,83,,,83137000CY0092,,,1.0,42.75,8.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.918605,43.13164,Toulon - Ubc - Dardennes - Barbanne
2025-1075595,2025-01-15,1,Vente,60000.0,149.0,,RUE DE TURENNE,7020,83100.0,83137,Toulon,83,,,83137000BE0036,,,26.0,21.01,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,5.960475,43.125951,Toulon - Haute ville
2025-1075595,2025-01-15,1,Vente,60000.0,149.0,,RUE DE TURENNE,7020,83100.0,83137,Toulon,83,,,83137000BE0036,,,26.0,21.01,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.960475,43.125951,Toulon - Haute ville
2025-1075595,2025-01-15,1,Vente,60000.0,149.0,,RUE DE TURENNE,7020,83100.0,83137,Toulon,83,,,83137000BE0036,,,9.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.960475,43.125951,Toulon - Haute ville
2025-1075596,2025-01-09,1,Vente,137800.0,280.0,,AV DU MARECHAL FOCH,4820,83000.0,83137,Toulon,83,,,83137000CP0167,,,103.0,,,,,,,,,,1,2.0,Appartement,82.0,3.0,,,,,,5.922016,43.12726,Toulon - Haute ville
2025-1075598,2025-01-13,1,Vente,120000.0,347.0,,BD DE LA DEMOCRATIE,2145,83000.0,83137,Toulon,83,,,83137000AP0212,,,11.0,,20.0,39.42,,,,,,,2,2.0,Appartement,40.0,2.0,,,,,,5.941095,43.126968,Toulon - Haute ville
2025-1075598,2025-01-13,1,Vente,120000.0,347.0,,BD DE LA DEMOCRATIE,2145,83000.0,83137,Toulon,83,,,83137000AP0212,,,11.0,,20.0,39.42,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.941095,43.126968,Toulon - Haute ville
2025-1075600,2025-01-08,1,Vente,50000.0,13.0,,RUE FERNAND SARDOU,2839,83200.0,83137,Toulon,83,,,83137000CX0166,,,1.0,16.6,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,5.915666,43.127888,Toulon - Ubc - Dardennes - Barbanne
2025-1075601,2025-01-07,1,Vente,81000.0,113.0,,CRS LAFAYETTE,4230,83000.0,83137,Toulon,83,,,83137000CM0121,,,12.0,45.49,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,5.933718,43.120315,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,207.0,267.61,64.0,664.25,,,,,,,2,4.0,Local industriel. commercial ou assimilé,1156.0,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,186.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,185.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,184.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,60.0,,64.0,664.25,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,59.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,16.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,15.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,63.0,249.05,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,170.0,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,204.0,113.38,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,370.0,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,196.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,198.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,197.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,187.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,195.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,194.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,193.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,192.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,191.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,190.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,189.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,188.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,63.0,249.05,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,30.0,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,203.0,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,12.0,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,202.0,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,12.0,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,201.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,200.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075609,2025-01-08,1,Vente,2900000.0,10.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0237,,,199.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941305,43.118184,Toulon - Haute ville
2025-1075611,2025-01-08,1,Vente,227000.0,93.0,,AV FRANKLIN ROOSEVELT,3045,83000.0,83137,Toulon,83,,,83137000BZ0117,,,319.0,87.3,49.0,,,,,,,,2,2.0,Appartement,89.0,4.0,,,,,,5.940075,43.120113,Toulon - Haute ville
2025-1075611,2025-01-08,1,Vente,227000.0,93.0,,AV FRANKLIN ROOSEVELT,3045,83000.0,83137,Toulon,83,,,83137000BZ0117,,,319.0,87.3,49.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.940075,43.120113,Toulon - Haute ville
2025-1075611,2025-01-08,1,Vente,227000.0,93.0,,AV FRANKLIN ROOSEVELT,3045,83000.0,83137,Toulon,83,,,83137000BZ0117,,,319.0,87.3,49.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.940075,43.120113,Toulon - Haute ville
2025-1075611,2025-01-08,1,Vente,227000.0,3.0,,AV FRANKLIN ROOSEVELT,3045,83000.0,83137,Toulon,83,,,83137000BZ0117,,,437.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.940075,43.120113,Toulon - Haute ville
2025-1075613,2025-01-17,1,Vente,119000.0,9001.0,,LE CHAMBORD,A210,83200.0,83137,Toulon,83,,,83137000CW0225,,,19.0,57.05,4.0,,,,,,,,2,2.0,Appartement,55.0,3.0,,,,,,5.909044,43.129987,Toulon - Ubc - Dardennes - Barbanne
2025-1075613,2025-01-17,1,Vente,119000.0,9001.0,,LE CHAMBORD,A210,83200.0,83137,Toulon,83,,,83137000CW0225,,,19.0,57.05,4.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.909044,43.129987,Toulon - Ubc - Dardennes - Barbanne
2025-1075616,2025-01-10,1,Vente,188000.0,2.0,B,RUE PAULIN GUERIN,5645,83000.0,83137,Toulon,83,,,83137000CO0218,,,12.0,91.7,17.0,,7.0,,,,,,3,2.0,Appartement,100.0,5.0,,,,,,5.928124,43.126775,Toulon - Haute ville
2025-1075616,2025-01-10,1,Vente,188000.0,2.0,B,RUE PAULIN GUERIN,5645,83000.0,83137,Toulon,83,,,83137000CO0218,,,12.0,91.7,17.0,,7.0,,,,,,3,3.0,Dépendance,,0.0,,,,,,5.928124,43.126775,Toulon - Haute ville
2025-1075616,2025-01-10,1,Vente,188000.0,2.0,B,RUE PAULIN GUERIN,5645,83000.0,83137,Toulon,83,,,83137000CO0218,,,12.0,91.7,17.0,,7.0,,,,,,3,3.0,Dépendance,,0.0,,,,,,5.928124,43.126775,Toulon - Haute ville
2025-1075621,2025-01-10,1,Vente,208000.0,291.0,,BD DELESCLUZE,2135,83200.0,83137,Toulon,83,,,83137000DI0520,,,2.0,,26.0,71.0,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.902529,43.137123,Toulon - Ubc - Dardennes - Barbanne
2025-1075621,2025-01-10,1,Vente,208000.0,291.0,,BD DELESCLUZE,2135,83200.0,83137,Toulon,83,,,83137000DI0520,,,2.0,,26.0,71.0,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.902529,43.137123,Toulon - Ubc - Dardennes - Barbanne
2025-1075621,2025-01-10,1,Vente,208000.0,295.0,,BD DELESCLUZE,2135,83200.0,83137,Toulon,83,,,83137000DI0520,,,116.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.902529,43.137123,Toulon - Ubc - Dardennes - Barbanne
2025-1075621,2025-01-10,1,Vente,208000.0,291.0,,BD DELESCLUZE,2135,83200.0,83137,Toulon,83,,,83137000DI0520,,,2.0,,26.0,71.0,,,,,,,2,2.0,Appartement,71.0,3.0,,,,,,5.902529,43.137123,Toulon - Ubc - Dardennes - Barbanne
2025-1075624,2025-01-13,1,Vente,255000.0,512.0,,AV JOSEPH GASQUET,4030,83100.0,83137,Toulon,83,,,83137000BE0141,,,163.0,335.34,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,320.0,0.0,,,,,,5.962273,43.124592,Toulon - Haute ville
2025-1075625,2025-01-13,1,Vente,28000.0,21.0,,RUE POMME DE PIN,5875,83000.0,83137,Toulon,83,,,83137000CM0198,,,7.0,28.56,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,23.0,0.0,,,,,,5.934981,43.120763,Toulon - Haute ville
2025-1075628,2025-01-14,1,Vente,70000.0,9001.0,,LE RICHELIEU,A209,83200.0,83137,Toulon,83,,,83137000CX0428,,,51.0,,64.0,44.37,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.912034,43.129956,Toulon - Ubc - Dardennes - Barbanne
2025-1075628,2025-01-14,1,Vente,70000.0,9001.0,,LE RICHELIEU,A209,83200.0,83137,Toulon,83,,,83137000CX0428,,,51.0,,64.0,44.37,,,,,,,2,2.0,Appartement,45.0,2.0,,,,,,5.912034,43.129956,Toulon - Ubc - Dardennes - Barbanne
2025-1075638,2025-01-16,1,Vente,270000.0,14.0,,RUE PEYRE FERRY,5710,83000.0,83137,Toulon,83,,,83137000CY0152,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,196.0,5.920768,43.130616,Toulon - Haute ville
2025-1075638,2025-01-16,1,Vente,270000.0,14.0,,RUE PEYRE FERRY,5710,83000.0,83137,Toulon,83,,,83137000CY0152,,,,,,,,,,,,,0,2.0,Appartement,58.0,3.0,S,sols,,,196.0,5.920768,43.130616,Toulon - Haute ville
2025-1075638,2025-01-16,1,Vente,270000.0,14.0,,RUE PEYRE FERRY,5710,83000.0,83137,Toulon,83,,,83137000CY0152,,,,,,,,,,,,,0,2.0,Appartement,58.0,3.0,S,sols,,,196.0,5.920768,43.130616,Toulon - Haute ville
2025-1075638,2025-01-16,1,Vente,270000.0,14.0,,RUE PEYRE FERRY,5710,83000.0,83137,Toulon,83,,,83137000CY0152,,,,,,,,,,,,,0,2.0,Appartement,55.0,2.0,S,sols,,,196.0,5.920768,43.130616,Toulon - Haute ville
2025-1075640,2025-01-23,1,Vente,144870.0,352.0,,CHE DE LA CALADE,1135,83000.0,83137,Toulon,83,,,83137000BO0463,,,14.0,,32.0,31.6,,,,,,,2,2.0,Appartement,30.0,1.0,,,,,,5.96207,43.110813,Toulon - Haute ville
2025-1075640,2025-01-23,1,Vente,144870.0,352.0,,CHE DE LA CALADE,1135,83000.0,83137,Toulon,83,,,83137000BO0463,,,14.0,,32.0,31.6,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.96207,43.110813,Toulon - Haute ville
2025-1075640,2025-01-23,1,Vente,144870.0,352.0,,CHE DE LA CALADE,1135,83000.0,83137,Toulon,83,,,83137000BO0463,,,14.0,,32.0,31.6,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.96207,43.110813,Toulon - Haute ville
